Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-07-03,Chhattisgarh,3065,2414,14,0,177554.0
2020-07-03,Delhi,94695,65624,2923,0,596695.0
2020-07-03,Dadra and Nagar Haveli and Daman and Diu,304,133,0,1,33618.0
2020-07-03,Goa,1576,772,4,0,72691.0
2020-07-03,Gujarat,34686,24941,1905,0,395873.0
2020-07-03,Himachal Pradesh,1033,671,9,13,85116.0
2020-07-03,Haryana,16003,11691,255,0,288478.0
2020-07-03,Jharkhand,2697,2001,15,0,151699.0
2020-07-03,Jammu and Kashmir,8019,5075,119,0,385501.0
2020-07-03,Karnataka,19710,8807,293,4,671934.0
2020-07-03,Kerala,4965,2839,26,2,253011.0
2020-07-03,Ladakh,1002,776,1,0,14361.0
2020-07-03,Maharashtra,192990,104687,8376,16,1052643.0
2020-07-03,Meghalaya,62,43,1,0,20329.0
2020-07-03,Manipur,1316,639,0,0,53608.0
2020-07-03,Madhya Pradesh,14297,11049,593,0,389180.0
2020-07-03,Mizoram,162,127,0,0,14370.0
2020-07-03,Nagaland,539,228,0,0,18635.0
2020-07-03,Odisha,8106,5705,37,0,281523.0
2020-07-03,Punjab,5937,4266,157,0,324054.0
2020-07-03,Puducherry,824,384,13,0,19560.0
2020-07-03,Rajasthan,19052,15281,440,0,869602.0
2020-07-03,Sikkim,102,52,0,0,11072.0
2020-07-03,Telangana,20462,10195,283,0,104118.0
2020-07-03,Tamil Nadu,102721,58378,1385,0,1270720.0
2020-07-03,Tripura,1533,1199,1,0,68634.0
2020-07-03,India,649886,394319,18669,66,9540132.0
2020-07-03,State Unassigned,6031,0,0,0,
2020-07-03,Uttar Pradesh,25797,17597,749,0,810991.0
2020-07-03,Uttarakhand,3048,2481,42,27,73738.0
2020-07-03,West Bengal,20488,13571,717,0,519054.0
2020-07-04,Andaman and Nicobar Islands,119,66,0,0,16832.0
2020-07-04,Andhra Pradesh,17699,8008,218,0,996573.0
2020-07-04,Arunachal Pradesh,259,76,1,0,26569.0
2020-07-04,Assam,11002,6744,14,3,449629.0
2020-07-04,Bihar,11457,8488,88,0,251097.0
2020-07-04,Chandigarh,459,395,6,0,8209.0
2020-07-04,Chhattisgarh,3161,2526,14,0,179782.0
2020-07-04,Delhi,97200,68256,3004,0,620368.0
2020-07-04,Dadra and Nagar Haveli and Daman and Diu,341,142,0,1,33995.0
2020-07-04,Goa,1684,825,6,0,74314.0
2020-07-04,Gujarat,35398,25414,1926,0,404354.0
2020-07-04,Himachal Pradesh,1046,696,10,13,87019.0
2020-07-04,Haryana,16548,12257,260,0,298094.0
2020-07-04,Jharkhand,2739,2035,18,0,154618.0
2020-07-04,Jammu and Kashmir,8246,5143,127,0,392919.0
2020-07-04,Karnataka,21549,9246,335,4,689526.0
2020-07-04,Kerala,5205,3048,26,2,260011.0
2020-07-04,Ladakh,1005,826,1,0,14537.0
2020-07-04,Maharashtra,200064,108082,8671,16,1085160.0
2020-07-04,Meghalaya,70,43,1,0,20744.0
2020-07-04,Manipur,1325,667,0,0,54483.0
2020-07-04,Madhya Pradesh,14604,11234,598,0,398329.0
2020-07-04,Mizoram,164,130,0,0,14509.0
2020-07-04,Nagaland,563,228,0,0,19263.0
2020-07-04,Odisha,8601,5934,43,0,287090.0
2020-07-04,Punjab,6109,4306,162,0,331585.0
2020-07-04,Puducherry,904,405,14,0,20186.0
2020-07-04,Rajasthan,19532,15640,447,0,889355.0
2020-07-04,Sikkim,103,52,0,0,11242.0
2020-07-04,Telangana,22312,11537,288,0,110545.0
2020-07-04,Tamil Nadu,107001,60592,1450,0,1306884.0
2020-07-04,Tripura,1558,1202,1,0,69891.0
2020-07-04,India,673904,409065,19280,66,9789066.0
2020-07-04,State Unassigned,4999,0,0,0,
2020-07-04,Uttar Pradesh,26554,18154,773,0,834991.0
2020-07-04,Uttarakhand,3093,2502,42,27,76878.0
2020-07-04,West Bengal,21231,14166,736,0,530072.0
2020-07-05,Andaman and Nicobar Islands,125,72,0,0,16909.0
2020-07-05,Andhra Pradesh,18697,8422,232,0,1017140.0
2020-07-05,Arunachal Pradesh,269,78,1,0,26808.0
2020-07-05,Assam,11737,7434,14,3,459143.0
2020-07-05,Bihar,11860,8765,90,0,257896.0
2020-07-05,Chandigarh,466,395,6,0,8419.0
2020-07-05,Chhattisgarh,3207,2578,14,0,182636.0
2020-07-05,Delhi,99444,71339,3067,0,643504.0
2020-07-05,Dadra and Nagar Haveli and Daman and Diu,373,159,0,3,34179.0
2020-07-05,Goa,1761,936,7,0,75791.0
2020-07-05,Gujarat,36123,25900,1944,0,412124.0
2020-07-05,Himachal Pradesh,1063,724,10,13,88459.0
2020-07-05,Haryana,17005,12944,265,0,307159.0
2020-07-05,Jharkhand,2807,2045,19,0,156778.0
2020-07-05,Jammu and Kashmir,8429,5255,132,0,399385.0
2020-07-05,Karnataka,23474,9849,372,4,706425.0
2020-07-05,Kerala,5430,3174,26,2,268218.0
2020-07-05,Ladakh,1005,826,1,0,14537.0
2020-07-05,Maharashtra,206619,111740,8822,17,1116112.0
2020-07-05,Meghalaya,72,43,1,0,20950.0
2020-07-05,Manipur,1366,689,0,0,54483.0
2020-07-05,Madhya Pradesh,14930,11411,608,0,407882.0
2020-07-05,Mizoram,186,133,0,0,14981.0
2020-07-05,Nagaland,590,231,0,0,19867.0
2020-07-05,Odisha,9070,6224,46,0,292407.0
2020-07-05,Punjab,6283,4408,164,0,337789.0
2020-07-05,Puducherry,946,448,14,0,20778.0
2020-07-05,Rajasthan,20164,15928,456,0,909132.0
2020-07-05,Sikkim,125,61,0,13,11387.0
2020-07-05,Telangana,23902,12703,295,0,115835.0
2020-07-05,Tamil Nadu,111151,62778,1510,0,1341715.0
2020-07-05,Tripura,1581,1206,1,0,71338.0
2020-07-05,India,697846,424894,19701,83,9969662.0
2020-07-05,State Unassigned,4629,0,0,0,
2020-07-05,Uttar Pradesh,27707,18761,785,0,887997.0
2020-07-05,Uttarakhand,3124,2524,42,28,78306.0
2020-07-05,West Bengal,22126,14711,757,0,541088.0
2020-07-06,Andaman and Nicobar Islands,141,74,0,0,17095.0
2020-07-06,Andhra Pradesh,20019,8920,239,0,1033852.0
2020-07-06,Arunachal Pradesh,270,92,2,0,27645.0
2020-07-06,Assam,12523,7942,14,3,471221.0
2020-07-06,Bihar,12140,9014,97,0,264109.0
2020-07-06,Chandigarh,487,401,6,0,8528.0
2020-07-06,Chhattisgarh,3305,2644,14,0,185399.0
2020-07-06,Delhi,100823,72088,3115,0,657383.0
2020-07-06,Dadra and Nagar Haveli and Daman and Diu,400,175,0,3,34444.0
2020-07-06,Goa,1813,1061,7,0,77033.0
2020-07-06,Gujarat,36858,26323,1961,0,418464.0
2020-07-06,Himachal Pradesh,1077,750,10,13,89305.0
2020-07-06,Haryana,17504,13335,276,0,315853.0
2020-07-06,Jharkhand,2854,2068,20,0,159176.0
2020-07-06,Jammu and Kashmir,8675,5318,138,0,406212.0
2020-07-06,Karnataka,25317,10529,402,4,722305.0
2020-07-06,Kerala,5623,3341,28,2,275823.0
2020-07-06,Ladakh,1005,836,1,0,14537.0
2020-07-06,Maharashtra,211987,115262,9026,17,1138706.0
2020-07-06,Meghalaya,88,43,1,0,21502.0
2020-07-06,Manipur,1390,734,0,0,56584.0
2020-07-06,Madhya Pradesh,15284,11579,617,0,417402.0
2020-07-06,Mizoram,197,133,0,0,15006.0
2020-07-06,Nagaland,625,243,0,0,20484.0
2020-07-06,Odisha,9526,6486,48,0,297234.0
2020-07-06,Punjab,6491,4494,169,0,342524.0
2020-07-06,Puducherry,1011,480,14,0,21382.0
2020-07-06,Rajasthan,20688,16278,461,0,920600.0
2020-07-06,Sikkim,125,65,0,13,11407.0
2020-07-06,Telangana,25733,14781,306,0,122218.0
2020-07-06,Tamil Nadu,114978,66571,1571,0,1376497.0
2020-07-06,Tripura,1692,1219,1,13,73058.0
2020-07-06,India,720346,440209,20174,96,10211092.0
2020-07-06,State Unassigned,4913,0,0,0,
2020-07-06,Uttar Pradesh,28636,19109,809,0,917114.0
2020-07-06,Uttarakhand,3161,2586,42,28,79605.0
2020-07-06,West Bengal,22987,15235,779,0,552007.0
2020-07-07,Andaman and Nicobar Islands,147,74,0,0,17381.0
2020-07-07,Andhra Pradesh,21197,9745,252,0,1050090.0
2020-07-07,Arunachal Pradesh,276,105,2,0,28072.0
2020-07-07,Assam,13337,8330,16,3,485156.0
2020-07-07,Bihar,12525,9338,98,0,269277.0
2020-07-07,Chandigarh,492,401,7,0,8669.0
2020-07-07,Chhattisgarh,3415,2728,14,0,189038.0
2020-07-07,Delhi,102831,74217,3165,0,679831.0
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,427,185,1,3,34761.0
2020-07-07,Goa,1903,1156,8,0,79864.0
2020-07-07,Gujarat,37636,26744,1978,0,425830.0
2020-07-07,Himachal Pradesh,1083,777,10,13,91175.0
2020-07-07,Haryana,17999,13645,279,0,323491.0
2020-07-07,Jharkhand,3018,2104,22,0,161564.0
2020-07-07,Jammu and Kashmir,8931,5399,143,0,413358.0
2020-07-07,Karnataka,26815,11100,417,4,740047.0
2020-07-07,Kerala,5895,3452,28,4,285968.0
2020-07-07,Ladakh,1041,860,1,0,14833.0
2020-07-07,Maharashtra,217121,118558,9250,19,1164860.0
2020-07-07,Meghalaya,94,43,1,0,21847.0
2020-07-07,Manipur,1430,771,0,0,57769.0
2020-07-07,Madhya Pradesh,15627,11768,622,0,427143.0
2020-07-07,Mizoram,198,139,0,0,15058.0
2020-07-07,Nagaland,644,303,0,0,21209.0
2020-07-07,Odisha,10097,6703,54,0,302780.0
2020-07-07,Punjab,6749,4554,175,0,352363.0
2020-07-07,Puducherry,1041,517,14,0,22055.0
2020-07-07,Rajasthan,21404,16575,472,0,940758.0
2020-07-07,Sikkim,127,65,0,13,11581.0
2020-07-07,Telangana,27612,16287,313,0,128438.0
2020-07-07,Tamil Nadu,118594,71116,1636,0,1413435.0
2020-07-07,Tripura,1716,1248,1,13,74230.0
2020-07-07,India,743491,457045,20653,100,10473771.0
2020-07-07,State Unassigned,5034,0,0,0,
2020-07-07,Uttar Pradesh,29968,19627,827,0,947453.0
2020-07-07,Uttarakhand,3230,2621,43,28,81447.0
2020-07-07,West Bengal,23837,15790,804,0,562137.0
2020-07-08,Andaman and Nicobar Islands,149,74,0,0,17643.0
2020-07-08,Andhra Pradesh,22259,11101,264,0,1077733.0
2020-07-08,Arunachal Pradesh,287,109,2,0,28581.0
2020-07-08,Assam,14033,8727,22,3,485156.0
2020-07-08,Bihar,13274,9541,100,0,275554.0
2020-07-08,Chandigarh,507,402,7,0,8833.0
2020-07-08,Chhattisgarh,3526,2835,14,0,191938.0
2020-07-08,Delhi,104864,78199,3213,0,701859.0
2020-07-08,Dadra and Nagar Haveli and Daman and Diu,442,196,1,4,35234.0
2020-07-08,Goa,2039,1207,8,0,82555.0
2020-07-08,Gujarat,38419,27313,1994,0,433864.0
2020-07-08,Himachal Pradesh,1101,820,10,13,93018.0
2020-07-08,Haryana,18690,14106,282,0,332504.0
2020-07-08,Jharkhand,3134,2170,22,0,164504.0
2020-07-08,Jammu and Kashmir,9261,5567,149,0,421571.0
2020-07-08,Karnataka,28877,11878,471,4,759181.0
2020-07-08,Kerala,6196,3559,28,4,296183.0
2020-07-08,Ladakh,1047,888,1,0,14938.0
2020-07-08,Maharashtra,223724,123192,9448,19,1194565.0
2020-07-08,Meghalaya,100,45,2,0,22000.0
2020-07-08,Manipur,1435,793,0,0,57769.0
2020-07-08,Madhya Pradesh,16036,11987,629,0,437930.0
2020-07-08,Mizoram,203,143,0,0,15183.0
2020-07-08,Nagaland,657,304,0,0,21980.0
2020-07-08,Odisha,10624,7006,61,0,308698.0
2020-07-08,Punjab,6907,4828,178,0,360189.0
2020-07-08,Puducherry,1151,584,14,0,22743.0
2020-07-08,Rajasthan,22063,16866,482,0,963454.0
2020-07-08,Sikkim,133,71,0,13,11820.0
2020-07-08,Telangana,29536,17279,324,0,134801.0
2020-07-08,Tamil Nadu,122350,74167,1700,0,1449414.0
2020-07-08,Tripura,1773,1324,1,13,75641.0
2020-07-08,India,769052,476553,21145,101,10740832.0
2020-07-08,State Unassigned,5018,0,0,0,
2020-07-08,Uttar Pradesh,31156,20331,845,0,1003280.0
2020-07-08,Uttarakhand,3258,2650,46,28,83900.0
2020-07-08,West Bengal,24823,16291,827,0,572523.0
2020-07-09,Andaman and Nicobar Islands,156,83,0,0,17852.0
2020-07-09,Andhra Pradesh,23814,12154,277,0,1094615.0
2020-07-09,Arunachal Pradesh,302,120,2,0,29232.0
2020-07-09,Assam,14601,9148,27,3,508973.0
2020-07-09,Bihar,13978,9792,109,0,284059.0
2020-07-09,Chandigarh,523,403,7,0,9096.0
2020-07-09,Chhattisgarh,3666,2903,15,0,196150.0
2020-07-09,Delhi,107051,82226,3258,0,724148.0
2020-07-09,Dadra and Nagar Haveli and Daman and Diu,456,206,1,4,35391.0
2020-07-09,Goa,2151,1273,9,0,84945.0
2020-07-09,Gujarat,39280,27742,2009,0,441692.0
2020-07-09,Himachal Pradesh,1140,833,10,13,94720.0
2020-07-09,Haryana,19364,14505,287,0,342404.0
2020-07-09,Jharkhand,3268,2210,23,0,167650.0
2020-07-09,Jammu and Kashmir,9501,5695,154,0,429787.0
2020-07-09,Karnataka,31105,12835,488,4,779209.0
2020-07-09,Kerala,6535,3708,28,4,307219.0
2020-07-09,Ladakh,1055,915,1,0,15067.0
2020-07-09,Maharashtra,230599,127259,9667,19,1225831.0
2020-07-09,Meghalaya,113,45,2,0,22544.0
2020-07-09,Manipur,1450,799,0,0,59740.0
2020-07-09,Madhya Pradesh,16341,12232,634,0,449680.0
2020-07-09,Mizoram,203,143,0,0,15523.0
2020-07-09,Nagaland,673,304,0,0,22697.0
2020-07-09,Odisha,11201,7407,67,0,314987.0
2020-07-09,Punjab,7140,4945,183,0,369425.0
2020-07-09,Puducherry,1200,619,16,0,23515.0
2020-07-09,Rajasthan,22563,17070,491,0,987272.0
2020-07-09,Sikkim,134,71,0,13,12012.0
2020-07-09,Telangana,30946,18192,331,0,140755.0
2020-07-09,Tamil Nadu,126581,78161,1765,0,1491783.0
2020-07-09,Tripura,1789,1338,1,13,77439.0
2020-07-09,India,794842,495961,21624,102,11024491.0
2020-07-09,State Unassigned,4385,0,0,0,
2020-07-09,Uttar Pradesh,32362,21127,862,0,1036106.0
2020-07-09,Uttarakhand,3305,2672,46,29,86458.0
2020-07-09,West Bengal,25911,16826,854,0,583328.0
2020-07-10,Andaman and Nicobar Islands,156,92,0,0,18046.0
2020-07-10,Andhra Pradesh,25422,13194,292,0,1115635.0
2020-07-10,Arunachal Pradesh,335,120,2,0,29834.0
2020-07-10,Assam,15537,9849,35,3,525485.0
2020-07-10,Bihar,14330,10251,111,0,291654.0
2020-07-10,Chandigarh,536,408,7,0,9253.0
2020-07-10,Chhattisgarh,3832,3028,17,0,200006.0
2020-07-10,Delhi,109140,84694,3300,0,747109.0
2020-07-10,Dadra and Nagar Haveli and Daman and Diu,470,225,1,4,35829.0
2020-07-10,Goa,2251,1347,9,0,87865.0
2020-07-10,Gujarat,40155,28183,2023,0,449349.0
2020-07-10,Himachal Pradesh,1171,872,10,13,96268.0
2020-07-10,Haryana,19934,14904,290,0,352343.0
2020-07-10,Jharkhand,3518,2224,23,0,172032.0
2020-07-10,Jammu and Kashmir,9888,5786,159,0,437928.0
2020-07-10,Karnataka,33418,13838,545,4,798437.0
2020-07-10,Kerala,6951,3820,28,4,320485.0
2020-07-10,Ladakh,1064,917,1,0,15186.0
2020-07-10,Maharashtra,238461,132625,9893,296,1257564.0
2020-07-10,Meghalaya,186,45,2,0,23108.0
2020-07-10,Manipur,1582,832,0,0,60887.0
2020-07-10,Madhya Pradesh,16657,12481,638,0,460941.0
2020-07-10,Mizoram,226,143,0,0,15868.0
2020-07-10,Nagaland,732,304,0,0,23402.0
2020-07-10,Odisha,11956,7972,73,0,321443.0
2020-07-10,Punjab,7357,5017,187,0,378045.0
2020-07-10,Puducherry,1272,637,17,0,24485.0
2020-07-10,Rajasthan,23174,17620,497,0,1009195.0
2020-07-10,Sikkim,121,80,0,0,12119.0
2020-07-10,Telangana,32224,19205,339,0,151109.0
2020-07-10,Tamil Nadu,130261,82324,1829,0,1529092.0
2020-07-10,Tripura,1931,1372,1,13,79429.0
2020-07-10,India,822591,516250,22144,366,11307002.0
2020-07-10,State Unassigned,4161,0,0,0,
2020-07-10,Uttar Pradesh,33700,21787,889,0,1074112.0
2020-07-10,Uttarakhand,3373,2706,46,29,89179.0
2020-07-10,West Bengal,27109,17348,880,0,593967.0
2020-07-11,Andaman and Nicobar Islands,156,92,0,0,18315.0
2020-07-11,Andhra Pradesh,27235,14393,309,0,1136225.0
2020-07-11,Arunachal Pradesh,341,125,2,0,30922.0
2020-07-11,Assam,16072,10427,35,3,537831.0
2020-07-11,Bihar,15039,10991,118,0,300762.0
2020-07-11,Chandigarh,549,413,8,0,9405.0
2020-07-11,Chhattisgarh,3897,3070,17,0,204932.0
2020-07-11,Delhi,110921,87692,3334,0,768617.0
2020-07-11,Dadra and Nagar Haveli and Daman and Diu,484,237,1,7,36166.0
2020-07-11,Goa,2368,1428,12,0,90817.0
2020-07-11,Gujarat,41027,28685,2033,0,457066.0
2020-07-11,Himachal Pradesh,1182,895,10,13,98367.0
2020-07-11,Haryana,20582,15394,297,0,363428.0
2020-07-11,Jharkhand,3663,2256,24,0,176858.0
2020-07-11,Jammu and Kashmir,10156,5895,169,0,445169.0
2020-07-11,Karnataka,36216,14718,615,4,819024.0
2020-07-11,Kerala,7439,3963,30,4,334849.0
2020-07-11,Ladakh,1077,928,1,0,15293.0
2020-07-11,Maharashtra,246600,136985,10116,297,1289325.0
2020-07-11,Meghalaya,262,45,2,0,23633.0
2020-07-11,Manipur,1593,843,0,0,61897.0
2020-07-11,Madhya Pradesh,17201,12679,644,0,474461.0
2020-07-11,Mizoram,227,150,0,0,16396.0
2020-07-11,Nagaland,748,313,0,0,24065.0
2020-07-11,Odisha,12526,8360,79,0,327288.0
2020-07-11,Punjab,7587,5040,195,0,388494.0
2020-07-11,Puducherry,1337,690,18,0,25342.0
2020-07-11,Rajasthan,23748,17869,503,0,1032198.0
2020-07-11,Sikkim,147,80,0,0,12246.0
2020-07-11,Telangana,33402,20919,348,0,162171.0
2020-07-11,Tamil Nadu,134226,85915,1898,0,1566917.0
2020-07-11,Tripura,1962,1375,2,14,81631.0
2020-07-11,India,850348,536231,22685,372,11587153.0
2020-07-11,State Unassigned,3416,0,0,0,
2020-07-11,Uttar Pradesh,35092,22689,913,0,1116466.0
2020-07-11,Uttarakhand,3417,2718,46,30,92198.0
2020-07-11,West Bengal,28453,17959,906,0,605370.0
2020-07-12,Andaman and Nicobar Islands,163,100,0,0,18447.0
2020-07-12,Andhra Pradesh,29168,15412,328,0,1153849.0
2020-07-12,Arunachal Pradesh,360,138,2,0,31520.0
2020-07-12,Assam,16807,10895,36,3,552376.0
2020-07-12,Bihar,16305,11953,125,0,310013.0
2020-07-12,Chandigarh,559,417,8,0,9571.0
2020-07-12,Chhattisgarh,4081,3153,19,0,209864.0
2020-07-12,Delhi,112494,89968,3371,0,789853.0
2020-07-12,Dadra and Nagar Haveli and Daman and Diu,500,268,1,7,36310.0
2020-07-12,Goa,2453,1487,14,0,92191.0
2020-07-12,Gujarat,41906,29198,2046,0,464646.0
2020-07-12,Himachal Pradesh,1213,916,10,13,100315.0
2020-07-12,Haryana,21240,15983,301,0,372621.0
2020-07-12,Jharkhand,3760,2308,31,0,180439.0
2020-07-12,Jammu and Kashmir,10513,5979,179,0,452455.0
2020-07-12,Karnataka,38843,15411,686,4,839074.0
2020-07-12,Kerala,7874,4095,32,4,347529.0
2020-07-12,Ladakh,1086,928,1,0,15295.0
2020-07-12,Maharashtra,254427,140325,10289,297,1321715.0
2020-07-12,Meghalaya,295,45,2,0,23876.0
2020-07-12,Manipur,1609,896,0,0,63534.0
2020-07-12,Madhya Pradesh,17632,12876,653,0,486176.0
2020-07-12,Mizoram,231,150,0,0,16696.0
2020-07-12,Nagaland,774,327,0,0,24985.0
2020-07-12,Odisha,13121,8750,84,0,334527.0
2020-07-12,Punjab,7821,5392,199,0,395185.0
2020-07-12,Puducherry,1418,739,18,0,26208.0
2020-07-12,Rajasthan,24392,18103,510,0,1054080.0
2020-07-12,Sikkim,151,81,0,0,12531.0
2020-07-12,Telangana,34671,22482,356,0,170324.0
2020-07-12,Tamil Nadu,138470,89532,1966,0,1609448.0
2020-07-12,Tripura,2067,1421,2,14,83353.0
2020-07-12,India,879454,554429,23182,372,11806256.0
2020-07-12,State Unassigned,3024,0,0,0,
2020-07-12,Uttar Pradesh,36476,23334,934,0,1156089.0
2020-07-12,Uttarakhand,3537,2786,47,30,94121.0
2020-07-12,West Bengal,30013,18581,932,0,617079.0
2020-07-13,Andaman and Nicobar Islands,166,109,0,0,18609.0
2020-07-13,Andhra Pradesh,31103,16464,365,0,1173096.0
2020-07-13,Arunachal Pradesh,387,145,3,0,32691.0
2020-07-13,Assam,17808,11417,40,3,563482.0
2020-07-13,Bihar,17421,12364,134,0,319142.0
2020-07-13,Chandigarh,588,423,8,0,9722.0
2020-07-13,Chhattisgarh,4265,3202,19,0,213395.0
2020-07-13,Delhi,113740,91312,3411,0,692845.0
2020-07-13,Dadra and Nagar Haveli and Daman and Diu,525,310,1,7,36621.0
2020-07-13,Goa,2583,1540,17,0,93968.0
2020-07-13,Gujarat,42808,29806,2056,0,470265.0
2020-07-13,Himachal Pradesh,1243,927,10,13,101200.0
2020-07-13,Haryana,21929,16637,308,0,381420.0
2020-07-13,Jharkhand,3963,2351,33,0,184656.0
2020-07-13,Jammu and Kashmir,10827,6095,187,0,459703.0
2020-07-13,Karnataka,41581,16249,759,4,856148.0
2020-07-13,Kerala,8323,4257,34,4,416282.0
2020-07-13,Ladakh,1093,946,1,0,15393.0
2020-07-13,Maharashtra,260924,144507,10482,297,1345128.0
2020-07-13,Meghalaya,316,46,2,0,24436.0
2020-07-13,Manipur,1626,970,0,0,63534.0
2020-07-13,Madhya Pradesh,18207,13208,663,0,509223.0
2020-07-13,Mizoram,233,151,0,0,16914.0
2020-07-13,Nagaland,845,340,0,0,26151.0
2020-07-13,Odisha,13737,9255,91,0,341537.0
2020-07-13,Punjab,8178,5586,204,0,400944.0
2020-07-13,Puducherry,1468,785,18,0,26592.0
2020-07-13,Rajasthan,24936,18630,518,0,1068283.0
2020-07-13,Sikkim,153,87,0,0,12636.0
2020-07-13,Telangana,36221,23679,365,0,181849.0
2020-07-13,Tamil Nadu,142798,92567,2032,0,1654008.0
2020-07-13,Tripura,2093,1475,2,14,86211.0
2020-07-13,India,907632,572112,23723,374,12092503.0
2020-07-13,State Unassigned,2358,0,0,0,
2020-07-13,Uttar Pradesh,38130,24203,955,0,1192089.0
2020-07-13,Uttarakhand,3608,2856,49,32,96123.0
2020-07-13,West Bengal,31448,19213,956,0,627438.0
2020-07-14,Andaman and Nicobar Islands,171,129,0,0,18884.0
2020-07-14,Andhra Pradesh,33019,17467,408,0,1195766.0
2020-07-14,Arunachal Pradesh,462,153,3,0,33807.0
2020-07-14,Assam,18667,12174,46,3,575867.0
2020-07-14,Bihar,18853,13019,143,0,329160.0
2020-07-14,Chandigarh,600,446,10,0,9834.0
2020-07-14,Chhattisgarh,4379,3275,20,0,217433.0
2020-07-14,Delhi,115346,93236,3446,0,713908.0
2020-07-14,Dadra and Nagar Haveli and Daman and Diu,541,343,1,7,36905.0
2020-07-14,Goa,2753,1607,18,0,96692.0
2020-07-14,Gujarat,43723,30555,2070,0,478367.0
2020-07-14,Himachal Pradesh,1309,938,10,13,103521.0
2020-07-14,Haryana,22628,17090,312,0,388760.0
2020-07-14,Jharkhand,4225,2428,36,0,189851.0
2020-07-14,Jammu and Kashmir,11173,6223,195,0,466333.0
2020-07-14,Karnataka,44077,17390,841,9,879822.0
2020-07-14,Kerala,8931,4438,35,4,435043.0
2020-07-14,Ladakh,1128,946,1,0,15603.0
2020-07-14,Maharashtra,267665,149007,10695,298,1376203.0
2020-07-14,Meghalaya,318,46,2,0,24899.0
2020-07-14,Manipur,1672,1020,0,0,63534.0
2020-07-14,Madhya Pradesh,19005,13575,673,0,521700.0
2020-07-14,Mizoram,238,159,0,0,16914.0
2020-07-14,Nagaland,896,346,0,0,26927.0
2020-07-14,Odisha,14280,9864,96,0,347226.0
2020-07-14,Punjab,8511,5663,213,0,409643.0
2020-07-14,Puducherry,1531,829,18,0,27229.0
2020-07-14,Rajasthan,25571,19169,524,0,1096696.0
2020-07-14,Sikkim,198,86,0,0,12939.0
2020-07-14,Telangana,37745,24840,375,0,195024.0
2020-07-14,Tamil Nadu,147324,97310,2099,0,1695365.0
2020-07-14,Tripura,2183,1538,2,14,88677.0
2020-07-14,India,937549,593088,24305,381,12412664.0
2020-07-14,State Unassigned,2179,0,0,0,
2020-07-14,Uttar Pradesh,39724,24981,983,0,1231939.0
2020-07-14,Uttarakhand,3686,2867,50,33,98878.0
2020-07-14,West Bengal,32838,19931,980,0,638540.0
2020-07-15,Andaman and Nicobar Islands,176,130,0,0,19061.0
2020-07-15,Andhra Pradesh,35451,18378,452,0,1217963.0
2020-07-15,Arunachal Pradesh,491,153,3,0,34619.0
2020-07-15,Assam,19755,12889,48,3,589202.0
2020-07-15,Bihar,20173,13533,157,0,337212.0
2020-07-15,Chandigarh,619,459,11,0,10050.0
2020-07-15,Chhattisgarh,4556,3324,20,0,222113.0
2020-07-15,Delhi,116993,95699,3487,0,736436.0
2020-07-15,Dadra and Nagar Haveli and Daman and Diu,558,371,2,7,37392.0
2020-07-15,Goa,2951,1674,18,0,99234.0
2020-07-15,Gujarat,44648,31346,2080,0,487707.0
2020-07-15,Himachal Pradesh,1341,966,10,13,105734.0
2020-07-15,Haryana,23306,17667,319,0,400155.0
2020-07-15,Jharkhand,4562,2485,38,0,196070.0
2020-07-15,Jammu and Kashmir,11666,6337,206,0,474149.0
2020-07-15,Karnataka,47253,18466,928,9,902026.0
2020-07-15,Kerala,9554,4634,36,4,453716.0
2020-07-15,Ladakh,1142,964,1,0,15603.0
2020-07-15,Maharashtra,275640,152613,10928,298,1413185.0
2020-07-15,Meghalaya,337,46,2,0,24942.0
2020-07-15,Manipur,1700,1080,0,0,65866.0
2020-07-15,Madhya Pradesh,19643,13908,682,0,540483.0
2020-07-15,Mizoram,238,159,0,0,17168.0
2020-07-15,Nagaland,902,348,0,0,27421.0
2020-07-15,Odisha,14898,10476,101,0,353824.0
2020-07-15,Punjab,8799,5867,221,0,421593.0
2020-07-15,Puducherry,1596,889,21,0,27916.0
2020-07-15,Rajasthan,26437,19502,530,0,1123902.0
2020-07-15,Sikkim,209,87,0,0,13352.0
2020-07-15,Telangana,39342,25999,386,0,208666.0
2020-07-15,Tamil Nadu,151820,102310,2167,0,1736747.0
2020-07-15,Tripura,2281,1604,3,14,92313.0
2020-07-15,India,970156,613734,24919,381,12739490.0
2020-07-15,State Unassigned,1524,0,0,0,
2020-07-15,Uttar Pradesh,41383,25743,1012,0,1277241.0
2020-07-15,Uttarakhand,3785,2948,50,33,102529.0
2020-07-15,West Bengal,34427,20680,1000,0,649928.0
2020-07-16,Andaman and Nicobar Islands,180,133,0,0,19227.0
2020-07-16,Andhra Pradesh,38044,19393,492,0,1240267.0
2020-07-16,Arunachal Pradesh,543,153,3,0,35430.0
2020-07-16,Assam,20647,13555,50,3,601385.0
2020-07-16,Bihar,21558,14101,167,0,347457.0
2020-07-16,Chandigarh,635,476,11,0,10244.0
2020-07-16,Chhattisgarh,4754,3451,21,0,225913.0
2020-07-16,Delhi,118645,97693,3545,0,756661.0
