Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2020-06-20,Nagaland,Wokha,8,0,0,0,7.0
2020-06-20,Nagaland,Zunheboto,1,0,0,0,
2020-06-20,Odisha,Angul,55,33,0,0,2830.0
2020-06-20,Odisha,Balangir,150,129,0,0,2237.0
2020-06-20,Odisha,Balasore,277,201,1,0,9843.0
2020-06-20,Odisha,Bargarh,52,18,0,0,
2020-06-20,Odisha,Bhadrak,185,175,0,0,5539.0
2020-06-20,Odisha,Boudh,40,35,0,0,496.0
2020-06-20,Odisha,Cuttack,381,313,1,0,5720.0
2020-06-20,Odisha,Deogarh,41,38,0,0,682.0
2020-06-20,Odisha,Dhenkanal,52,46,0,0,1545.0
2020-06-20,Odisha,Gajapati,191,80,0,0,715.0
2020-06-20,Odisha,Ganjam,853,658,6,0,6632.0
2020-06-20,Odisha,Jagatsinghpur,179,130,0,0,2138.0
2020-06-20,Odisha,Jajpur,361,326,0,0,10621.0
2020-06-20,Odisha,Jharsuguda,21,18,0,0,1663.0
2020-06-20,Odisha,Kalahandi,64,38,0,0,1458.0
2020-06-20,Odisha,Kandhamal,147,101,0,0,1516.0
2020-06-20,Odisha,Kendrapara,198,174,0,0,2637.0
2020-06-20,Odisha,Kendujhar,98,54,0,0,
2020-06-20,Odisha,Khordha,439,362,6,0,
2020-06-20,Odisha,Koraput,24,17,0,0,1401.0
2020-06-20,Odisha,Malkangiri,51,24,0,0,1841.0
2020-06-20,Odisha,Mayurbhanj,139,90,0,0,3307.0
2020-06-20,Odisha,Nabarangapur,13,2,0,0,
2020-06-20,Odisha,Nayagarh,113,107,0,0,1104.0
2020-06-20,Odisha,Nuapada,79,71,0,0,310.0
2020-06-20,Odisha,Others,224,0,0,0,
2020-06-20,Odisha,Puri,211,115,1,0,2577.0
2020-06-20,Odisha,Rayagada,17,7,0,0,578.0
2020-06-20,Odisha,Sambalpur,24,18,0,0,2007.0
2020-06-20,Odisha,Subarnapur,31,29,0,0,
2020-06-20,Odisha,Sundargarh,146,125,0,0,
2020-06-20,Punjab,Amritsar,754,499,31,0,17308.0
2020-06-20,Punjab,Barnala,43,25,2,0,6176.0
2020-06-20,Punjab,Bathinda,64,56,0,0,7298.0
2020-06-20,Punjab,Faridkot,94,73,0,0,7349.0
2020-06-20,Punjab,Fatehgarh Sahib,87,74,0,0,7569.0
2020-06-20,Punjab,Fazilka,55,50,0,0,7086.0
2020-06-20,Punjab,Ferozepur,62,46,2,0,6629.0
2020-06-20,Punjab,Gurdaspur,176,159,3,0,9927.0
2020-06-20,Punjab,Hoshiarpur,155,133,5,0,9128.0
2020-06-20,Punjab,Jalandhar,536,302,14,0,17518.0
2020-06-20,Punjab,Kapurthala,62,44,4,0,7016.0
2020-06-20,Punjab,Ludhiana,496,175,14,0,24412.0
2020-06-20,Punjab,Mansa,39,35,0,0,5883.0
2020-06-20,Punjab,Moga,75,70,1,0,9916.0
2020-06-20,Punjab,Pathankot,167,126,5,0,4998.0
2020-06-20,Punjab,Patiala,206,129,4,0,14646.0
2020-06-20,Punjab,Rupnagar,84,70,1,0,7769.0
2020-06-20,Punjab,S.A.S. Nagar,213,136,3,0,9615.0
2020-06-20,Punjab,Sangrur,204,134,6,0,11387.0
2020-06-20,Punjab,Shahid Bhagat Singh Nagar,121,109,1,0,6679.0
2020-06-20,Punjab,Sri Muktsar Sahib,79,72,0,0,6396.0
2020-06-20,Punjab,Tarn Taran,180,161,2,0,7285.0
2020-06-20,Puducherry,Karaikal,10,2,0,0,
2020-06-20,Puducherry,Mahe,9,9,0,0,
2020-06-20,Puducherry,Puducherry,319,120,7,0,
2020-06-20,Rajasthan,Ajmer,445,371,13,0,22368.0
2020-06-20,Rajasthan,Alwar,340,302,3,0,16666.0
2020-06-20,Rajasthan,BSF Camp,50,50,0,0,
2020-06-20,Rajasthan,Banswara,92,88,2,0,4017.0
2020-06-20,Rajasthan,Baran,62,58,4,0,4846.0
2020-06-20,Rajasthan,Barmer,183,110,2,0,9848.0
2020-06-20,Rajasthan,Bharatpur,1316,660,28,0,21448.0
2020-06-20,Rajasthan,Bhilwara,222,180,3,0,29095.0
2020-06-20,Rajasthan,Bikaner,189,111,7,0,25110.0
2020-06-20,Rajasthan,Bundi,10,8,0,0,3232.0
2020-06-20,Rajasthan,Chittorgarh,204,194,6,0,10211.0
2020-06-20,Rajasthan,Churu,244,171,2,0,10536.0
2020-06-20,Rajasthan,Dausa,104,78,2,0,10447.0
2020-06-20,Rajasthan,Dholpur,290,67,3,0,10971.0
2020-06-20,Rajasthan,Dungarpur,408,382,0,0,15032.0
2020-06-20,Rajasthan,Evacuees,61,61,0,0,
2020-06-20,Rajasthan,Ganganagar,40,9,1,0,3655.0
2020-06-20,Rajasthan,Hanumangarh,48,32,0,0,5917.0
2020-06-20,Rajasthan,Italians,2,2,0,0,
2020-06-20,Rajasthan,Jaipur,2797,2248,145,0,98275.0
2020-06-20,Rajasthan,Jaisalmer,97,74,0,0,10933.0
2020-06-20,Rajasthan,Jalore,223,170,2,0,21110.0
2020-06-20,Rajasthan,Jhalawar,365,338,0,0,17776.0
2020-06-20,Rajasthan,Jhunjhunu,286,234,1,0,13828.0
2020-06-20,Rajasthan,Jodhpur,2377,1987,30,0,119763.0
2020-06-20,Rajasthan,Karauli,60,27,4,0,5246.0
2020-06-20,Rajasthan,Kota,555,518,19,0,44356.0
2020-06-20,Rajasthan,Nagaur,594,507,10,0,20404.0
2020-06-20,Rajasthan,Other State,77,0,22,0,
2020-06-20,Rajasthan,Pali,915,714,8,0,24550.0
2020-06-20,Rajasthan,Pratapgarh,14,13,1,0,3361.0
2020-06-20,Rajasthan,Rajsamand,183,165,1,0,6673.0
2020-06-20,Rajasthan,Sawai Madhopur,75,55,5,0,6725.0
2020-06-20,Rajasthan,Sikar,428,332,5,0,28857.0
2020-06-20,Rajasthan,Sirohi,344,197,5,0,17068.0
2020-06-20,Rajasthan,Tonk,196,177,1,0,11419.0
2020-06-20,Rajasthan,Udaipur,641,584,2,0,25954.0
2020-06-20,Sikkim,East Sikkim,21,2,0,0,
2020-06-20,Sikkim,South Sikkim,27,18,0,0,
2020-06-20,Sikkim,Unknown,1,0,0,0,
2020-06-20,Sikkim,West Sikkim,21,1,0,0,
2020-06-20,Telangana,Unknown,7072,3506,203,0,53757.0
2020-06-20,Tamil Nadu,Airport Quarantine,392,158,1,0,
2020-06-20,Tamil Nadu,Ariyalur,414,387,0,0,5442.0
2020-06-20,Tamil Nadu,Chengalpattu,3620,1831,45,0,20050.0
2020-06-20,Tamil Nadu,Chennai,39641,21796,556,0,170701.0
2020-06-20,Tamil Nadu,Coimbatore,255,164,1,0,33522.0
2020-06-20,Tamil Nadu,Cuddalore,663,479,3,0,14192.0
2020-06-20,Tamil Nadu,Dharmapuri,30,16,0,0,12251.0
2020-06-20,Tamil Nadu,Dindigul,278,202,4,0,9963.0
2020-06-20,Tamil Nadu,Erode,78,72,1,0,19203.0
2020-06-20,Tamil Nadu,Kallakurichi,366,292,0,0,11460.0
2020-06-20,Tamil Nadu,Kancheepuram,1095,538,10,0,12983.0
2020-06-20,Tamil Nadu,Kanyakumari,162,95,1,0,28453.0
2020-06-20,Tamil Nadu,Karur,110,85,0,0,9796.0
2020-06-20,Tamil Nadu,Krishnagiri,63,32,2,0,8290.0
2020-06-20,Tamil Nadu,Madurai,636,367,8,0,23092.0
2020-06-20,Tamil Nadu,Nagapattinam,195,70,0,0,10789.0
2020-06-20,Tamil Nadu,Namakkal,92,82,1,0,9825.0
2020-06-20,Tamil Nadu,Nilgiris,30,14,0,0,9334.0
2020-06-20,Tamil Nadu,Other State,0,0,3,0,
2020-06-20,Tamil Nadu,Perambalur,150,144,0,0,4379.0
2020-06-20,Tamil Nadu,Pudukkottai,69,31,1,0,9393.0
2020-06-20,Tamil Nadu,Railway Quarantine,400,191,0,0,
2020-06-20,Tamil Nadu,Ramanathapuram,269,104,2,0,9723.0
2020-06-20,Tamil Nadu,Ranipet,468,159,2,0,6879.0
2020-06-20,Tamil Nadu,Salem,323,201,0,0,31019.0
2020-06-20,Tamil Nadu,Sivaganga,95,49,1,0,7156.0
2020-06-20,Tamil Nadu,Tenkasi,218,107,0,0,11804.0
2020-06-20,Tamil Nadu,Thanjavur,223,124,1,0,24097.0
2020-06-20,Tamil Nadu,Theni,193,123,2,0,23138.0
2020-06-20,Tamil Nadu,Thiruvallur,2414,1177,34,0,13981.0
2020-06-20,Tamil Nadu,Thiruvarur,188,80,0,0,11313.0
2020-06-20,Tamil Nadu,Thoothukkudi,575,360,3,0,19085.0
2020-06-20,Tamil Nadu,Tiruchirappalli,230,148,1,0,19347.0
2020-06-20,Tamil Nadu,Tirunelveli,612,415,3,0,26438.0
2020-06-20,Tamil Nadu,Tirupathur,66,39,0,0,12453.0
2020-06-20,Tamil Nadu,Tiruppur,119,116,0,0,12536.0
2020-06-20,Tamil Nadu,Tiruvannamalai,983,442,6,0,27284.0
2020-06-20,Tamil Nadu,Vellore,389,103,3,0,21909.0
2020-06-20,Tamil Nadu,Viluppuram,551,387,8,0,18440.0
2020-06-20,Tamil Nadu,Virudhunagar,190,136,1,0,14024.0
2020-06-20,Tripura,Dhalai,203,198,0,0,5783.0
2020-06-20,Tripura,Gomati,117,78,0,0,5781.0
2020-06-20,Tripura,Khowai,35,24,0,0,2487.0
2020-06-20,Tripura,North Tripura,17,10,0,0,10743.0
2020-06-20,Tripura,Sipahijala,526,204,0,0,6305.0
2020-06-20,Tripura,South Tripura,99,66,0,0,5663.0
2020-06-20,Tripura,Unokoti,65,49,0,0,2249.0
2020-06-20,Tripura,West Tripura,127,51,1,0,14894.0
2020-06-20,Uttar Pradesh,Agra,1136,908,79,0,13162.0
2020-06-20,Uttar Pradesh,Aligarh,355,183,20,0,
2020-06-20,Uttar Pradesh,Ambedkar Nagar,111,77,4,0,
2020-06-20,Uttar Pradesh,Amethi,263,212,1,0,
2020-06-20,Uttar Pradesh,Amroha,108,75,2,0,
2020-06-20,Uttar Pradesh,Auraiya,85,42,2,0,
2020-06-20,Uttar Pradesh,Ayodhya,201,132,4,0,
2020-06-20,Uttar Pradesh,Azamgarh,178,154,6,0,
2020-06-20,Uttar Pradesh,Baghpat,192,82,3,0,
2020-06-20,Uttar Pradesh,Bahraich,117,102,1,0,
2020-06-20,Uttar Pradesh,Ballia,72,60,0,0,
2020-06-20,Uttar Pradesh,Balrampur,52,46,1,0,
2020-06-20,Uttar Pradesh,Banda,39,27,0,0,
2020-06-20,Uttar Pradesh,Barabanki,256,178,1,0,
2020-06-20,Uttar Pradesh,Bareilly,157,53,3,0,4251.0
2020-06-20,Uttar Pradesh,Basti,308,210,12,0,
2020-06-20,Uttar Pradesh,Bhadohi,109,69,1,0,
2020-06-20,Uttar Pradesh,Bijnor,218,155,4,0,
2020-06-20,Uttar Pradesh,Budaun,88,44,1,0,3643.0
2020-06-20,Uttar Pradesh,Bulandshahr,488,208,18,0,
2020-06-20,Uttar Pradesh,Chandauli,68,28,1,0,
2020-06-20,Uttar Pradesh,Chitrakoot,87,68,2,0,
2020-06-20,Uttar Pradesh,Deoria,166,130,3,0,
2020-06-20,Uttar Pradesh,Etah,82,28,6,0,
2020-06-20,Uttar Pradesh,Etawah,167,87,5,0,
2020-06-20,Uttar Pradesh,Farrukhabad,97,45,2,0,
2020-06-20,Uttar Pradesh,Fatehpur,113,66,0,0,
2020-06-20,Uttar Pradesh,Firozabad,447,319,20,0,
2020-06-20,Uttar Pradesh,Gautam Buddha Nagar,1369,661,18,0,
2020-06-20,Uttar Pradesh,Ghaziabad,818,423,41,0,
2020-06-20,Uttar Pradesh,Ghazipur,259,165,0,0,
2020-06-20,Uttar Pradesh,Gonda,129,93,3,0,
2020-06-20,Uttar Pradesh,Gorakhpur,222,130,8,0,
2020-06-20,Uttar Pradesh,Hamirpur,66,23,1,0,
2020-06-20,Uttar Pradesh,Hapur,419,164,10,0,
2020-06-20,Uttar Pradesh,Hardoi,178,108,3,0,
2020-06-20,Uttar Pradesh,Hathras,112,49,2,0,
2020-06-20,Uttar Pradesh,Jalaun,136,53,5,0,
2020-06-20,Uttar Pradesh,Jaunpur,472,314,6,0,
2020-06-20,Uttar Pradesh,Jhansi,98,46,11,0,
2020-06-20,Uttar Pradesh,Kannauj,187,98,1,0,
2020-06-20,Uttar Pradesh,Kanpur Dehat,52,35,1,0,
2020-06-20,Uttar Pradesh,Kanpur Nagar,926,506,34,0,
2020-06-20,Uttar Pradesh,Kasganj,41,29,0,0,
2020-06-20,Uttar Pradesh,Kaushambi,63,52,0,0,
2020-06-20,Uttar Pradesh,Kushinagar,86,30,2,0,
2020-06-20,Uttar Pradesh,Lakhimpur Kheri,94,81,0,0,4933.0
2020-06-20,Uttar Pradesh,Lalitpur,3,2,1,0,
2020-06-20,Uttar Pradesh,Lucknow,791,450,12,0,
2020-06-20,Uttar Pradesh,Maharajganj,133,82,3,0,
2020-06-20,Uttar Pradesh,Mahoba,53,18,1,0,
2020-06-20,Uttar Pradesh,Mainpuri,188,96,7,0,
2020-06-20,Uttar Pradesh,Mathura,245,91,9,0,
2020-06-20,Uttar Pradesh,Mau,75,59,2,0,
2020-06-20,Uttar Pradesh,Meerut,786,469,75,0,
2020-06-20,Uttar Pradesh,Mirzapur,60,42,0,0,
2020-06-20,Uttar Pradesh,Moradabad,359,254,15,0,
2020-06-20,Uttar Pradesh,Muzaffarnagar,236,118,6,0,
2020-06-20,Uttar Pradesh,Pilibhit,102,50,0,0,6293.0
2020-06-20,Uttar Pradesh,Pratapgarh,107,87,5,0,
2020-06-20,Uttar Pradesh,Prayagraj,183,132,8,0,
2020-06-20,Uttar Pradesh,Rae Bareli,121,96,2,0,
2020-06-20,Uttar Pradesh,Rampur,312,202,3,0,
2020-06-20,Uttar Pradesh,Saharanpur,348,265,0,0,
2020-06-20,Uttar Pradesh,Sambhal,254,145,4,0,
2020-06-20,Uttar Pradesh,Sant Kabir Nagar,182,141,7,0,
2020-06-20,Uttar Pradesh,Shahjahanpur,91,42,0,0,4287.0
2020-06-20,Uttar Pradesh,Shamli,84,49,1,0,
2020-06-20,Uttar Pradesh,Shrawasti,52,46,1,0,
2020-06-20,Uttar Pradesh,Siddharthnagar,187,148,5,0,
2020-06-20,Uttar Pradesh,Sitapur,52,42,0,0,
2020-06-20,Uttar Pradesh,Sonbhadra,29,22,0,0,
2020-06-20,Uttar Pradesh,Sultanpur,169,98,1,0,
2020-06-20,Uttar Pradesh,Unnao,115,54,2,0,
2020-06-20,Uttar Pradesh,Varanasi,331,221,11,0,
2020-06-20,Uttarakhand,Almora,137,74,2,0,2537.0
2020-06-20,Uttarakhand,Bageshwar,59,42,1,0,1020.0
2020-06-20,Uttarakhand,Chamoli,54,40,0,0,2098.0
2020-06-20,Uttarakhand,Champawat,48,44,1,0,933.0
2020-06-20,Uttarakhand,Dehradun,600,369,16,13,17312.0
2020-06-20,Uttarakhand,Haridwar,259,116,0,2,8826.0
2020-06-20,Uttarakhand,Nainital,366,268,2,0,5467.0
2020-06-20,Uttarakhand,Pauri Garhwal,95,49,3,0,1894.0
2020-06-20,Uttarakhand,Pithoragarh,64,27,0,0,1452.0
2020-06-20,Uttarakhand,Rudraprayag,56,39,0,0,1269.0
2020-06-20,Uttarakhand,Tehri Garhwal,370,262,0,0,3644.0
2020-06-20,Uttarakhand,Udham Singh Nagar,137,96,2,0,6679.0
2020-06-20,Uttarakhand,Uttarkashi,56,24,0,0,1381.0
2020-06-20,West Bengal,Alipurduar,149,39,0,0,
2020-06-20,West Bengal,Bankura,194,139,0,0,
2020-06-20,West Bengal,Birbhum,280,229,2,0,
2020-06-20,West Bengal,Cooch Behar,288,253,0,0,
2020-06-20,West Bengal,Dakshin Dinajpur,87,69,0,0,
2020-06-20,West Bengal,Darjeeling,268,144,5,0,
2020-06-20,West Bengal,Hooghly,768,496,17,0,
2020-06-20,West Bengal,Howrah,2040,1405,72,0,
2020-06-20,West Bengal,Jalpaiguri,285,139,0,0,
2020-06-20,West Bengal,Jhargram,19,18,0,0,
2020-06-20,West Bengal,Kalimpong,50,36,1,0,
2020-06-20,West Bengal,Kolkata,4527,2166,323,0,
2020-06-20,West Bengal,Malda,385,216,0,0,
2020-06-20,West Bengal,Murshidabad,185,146,3,0,
2020-06-20,West Bengal,Nadia,261,126,5,0,
2020-06-20,West Bengal,North 24 Parganas,1904,1084,80,0,
2020-06-20,West Bengal,Other State,66,45,3,0,
2020-06-20,West Bengal,Paschim Bardhaman,120,75,2,0,
2020-06-20,West Bengal,Paschim Medinipur,329,269,3,0,
2020-06-20,West Bengal,Purba Bardhaman,149,112,0,0,
2020-06-20,West Bengal,Purba Medinipur,244,123,3,0,
2020-06-20,West Bengal,Purulia,87,84,0,0,
2020-06-20,West Bengal,South 24 Parganas,614,244,21,0,
2020-06-20,West Bengal,Uttar Dinajpur,232,208,0,0,
2020-06-21,Andaman and Nicobar Islands,Unknown,48,37,0,0,13434.0
2020-06-21,Andhra Pradesh,Anantapur,800,288,6,0,52189.0
2020-06-21,Andhra Pradesh,Chittoor,562,272,6,0,50454.0
2020-06-21,Andhra Pradesh,East Godavari,555,292,5,0,76361.0
2020-06-21,Andhra Pradesh,Foreign Evacuees,330,52,0,0,
2020-06-21,Andhra Pradesh,Guntur,768,501,11,0,49002.0
2020-06-21,Andhra Pradesh,Krishna,1048,453,36,0,60818.0
2020-06-21,Andhra Pradesh,Kurnool,1294,732,34,0,59239.0
2020-06-21,Andhra Pradesh,Other State,1540,901,0,0,
2020-06-21,Andhra Pradesh,Prakasam,180,95,2,0,46999.0
2020-06-21,Andhra Pradesh,S.P.S. Nellore,471,243,4,0,42026.0
2020-06-21,Andhra Pradesh,Srikakulam,59,22,1,0,73816.0
2020-06-21,Andhra Pradesh,Visakhapatnam,300,173,1,0,54028.0
2020-06-21,Andhra Pradesh,Vizianagaram,84,31,0,0,30246.0
2020-06-21,Andhra Pradesh,West Godavari,550,110,0,0,43421.0
2020-06-21,Andhra Pradesh,Y.S.R. Kadapa,388,142,0,0,53028.0
2020-06-21,Arunachal Pradesh,Anjaw,0,0,0,0,150.0
2020-06-21,Arunachal Pradesh,Changlang,70,2,0,0,3046.0
2020-06-21,Arunachal Pradesh,Dibang Valley,0,0,0,0,10.0
2020-06-21,Arunachal Pradesh,East Kameng,0,0,0,0,169.0
2020-06-21,Arunachal Pradesh,East Siang,9,4,0,0,1733.0
2020-06-21,Arunachal Pradesh,Kamle,0,0,0,0,50.0
2020-06-21,Arunachal Pradesh,Kra-Daadi,0,0,0,0,13.0
2020-06-21,Arunachal Pradesh,Kurung Kumey,0,0,0,0,11.0
2020-06-21,Arunachal Pradesh,Lepa Rada,0,0,0,0,114.0
2020-06-21,Arunachal Pradesh,Lohit,4,1,0,0,857.0
2020-06-21,Arunachal Pradesh,Longding,1,1,0,0,514.0
2020-06-21,Arunachal Pradesh,Lower Dibang Valley,3,0,0,0,705.0
2020-06-21,Arunachal Pradesh,Lower Siang,1,0,0,0,354.0
2020-06-21,Arunachal Pradesh,Lower Subansiri,0,0,0,0,416.0
2020-06-21,Arunachal Pradesh,Namsai,4,2,0,0,1188.0
2020-06-21,Arunachal Pradesh,Pakke Kessang,1,1,0,0,168.0
2020-06-21,Arunachal Pradesh,Papum Pare,28,8,0,0,5782.0
2020-06-21,Arunachal Pradesh,Shi Yomi,0,0,0,0,53.0
2020-06-21,Arunachal Pradesh,Siang,0,0,0,0,99.0
2020-06-21,Arunachal Pradesh,Tawang,1,0,0,0,642.0
2020-06-21,Arunachal Pradesh,Tirap,3,1,0,0,969.0
2020-06-21,Arunachal Pradesh,Upper Siang,1,1,0,0,334.0
2020-06-21,Arunachal Pradesh,Upper Subansiri,0,0,0,0,377.0
2020-06-21,Arunachal Pradesh,West Kameng,12,0,0,0,977.0
2020-06-21,Arunachal Pradesh,West Siang,1,0,0,0,423.0
2020-06-21,Assam,Airport Quarantine,4,0,0,0,
2020-06-21,Assam,Baksa,77,0,0,0,
2020-06-21,Assam,Barpeta,147,55,0,0,
2020-06-21,Assam,Biswanath,56,16,0,0,
2020-06-21,Assam,Bongaigaon,24,7,0,0,
2020-06-21,Assam,Cachar,98,82,0,0,
2020-06-21,Assam,Charaideo,16,0,0,0,
2020-06-21,Assam,Chirang,52,0,0,0,
2020-06-21,Assam,Darrang,102,0,0,0,
2020-06-21,Assam,Dhemaji,94,6,0,0,
2020-06-21,Assam,Dhubri,330,5,0,0,
2020-06-21,Assam,Dibrugarh,72,5,0,0,
2020-06-21,Assam,Dima Hasao,89,9,0,0,
2020-06-21,Assam,Goalpara,57,4,0,0,
2020-06-21,Assam,Golaghat,272,88,0,0,
2020-06-21,Assam,Hailakandi,78,5,1,0,
2020-06-21,Assam,Hojai,267,0,0,0,
2020-06-21,Assam,Jorhat,139,54,0,0,
2020-06-21,Assam,Kamrup,212,21,0,0,
2020-06-21,Assam,Kamrup Metropolitan,691,383,4,0,
2020-06-21,Assam,Karbi Anglong,39,7,0,0,
2020-06-21,Assam,Karimganj,99,20,0,0,
2020-06-21,Assam,Kokrajhar,83,10,0,0,
2020-06-21,Assam,Lakhimpur,82,6,0,0,
2020-06-21,Assam,Majuli,21,0,0,0,
2020-06-21,Assam,Morigaon,49,28,0,0,
2020-06-21,Assam,Nagaon,327,25,0,0,
2020-06-21,Assam,Nalbari,26,9,0,0,
2020-06-21,Assam,Other State,1,1,0,0,
2020-06-21,Assam,Sivasagar,29,26,0,0,
2020-06-21,Assam,Sonitpur,84,35,0,0,
2020-06-21,Assam,South Salmara Mankachar,7,1,0,0,
2020-06-21,Assam,Tinsukia,104,6,0,0,
2020-06-21,Assam,Udalguri,105,2,0,0,
2020-06-21,Assam,Unknown,1626,2489,4,3,
2020-06-21,Assam,West Karbi Anglong,28,0,0,0,
2020-06-21,Bihar,Araria,103,81,1,0,
2020-06-21,Bihar,Arwal,91,64,0,0,
2020-06-21,Bihar,Aurangabad,168,123,1,0,
2020-06-21,Bihar,Banka,211,168,0,0,
2020-06-21,Bihar,Begusarai,347,276,4,0,5932.0
2020-06-21,Bihar,Bhagalpur,362,281,1,0,
2020-06-21,Bihar,Bhojpur,157,127,2,0,
2020-06-21,Bihar,Buxar,201,137,0,0,
2020-06-21,Bihar,Darbhanga,249,147,5,0,
2020-06-21,Bihar,East Champaran,167,147,1,0,
2020-06-21,Bihar,Gaya,172,126,2,0,
2020-06-21,Bihar,Gopalganj,210,153,0,0,
2020-06-21,Bihar,Jamui,56,43,1,0,
2020-06-21,Bihar,Jehanabad,220,185,2,0,
2020-06-21,Bihar,Kaimur,148,86,0,0,
2020-06-21,Bihar,Katihar,263,220,1,0,
2020-06-21,Bihar,Khagaria,296,271,3,0,3226.0
2020-06-21,Bihar,Kishanganj,135,115,0,0,1432.0
2020-06-21,Bihar,Lakhisarai,85,67,0,0,
2020-06-21,Bihar,Madhepura,156,130,1,0,
2020-06-21,Bihar,Madhubani,352,175,1,0,
2020-06-21,Bihar,Munger,298,222,1,0,
2020-06-21,Bihar,Muzaffarpur,205,164,2,0,2893.0
2020-06-21,Bihar,Nalanda,167,132,3,0,
2020-06-21,Bihar,Nawada,203,182,2,0,
2020-06-21,Bihar,Patna,410,225,2,0,
2020-06-21,Bihar,Purnia,262,209,0,0,3874.0
2020-06-21,Bihar,Rohtas,316,270,1,0,
2020-06-21,Bihar,Saharsa,134,89,0,0,
2020-06-21,Bihar,Samastipur,229,100,1,0,
2020-06-21,Bihar,Saran,183,135,4,0,
2020-06-21,Bihar,Sheikhpura,131,92,0,0,
2020-06-21,Bihar,Sheohar,74,66,1,0,
2020-06-21,Bihar,Sitamarhi,129,108,2,0,
2020-06-21,Bihar,Siwan,319,146,2,0,
2020-06-21,Bihar,Supaul,197,166,0,0,
2020-06-21,Bihar,Vaishali,127,100,3,0,
2020-06-21,Bihar,West Champaran,132,103,1,0,
2020-06-21,Chandigarh,Chandigarh,406,316,6,0,6677.0
2020-06-21,Chhattisgarh,Balod,44,41,0,0,2749.0
2020-06-21,Chhattisgarh,Baloda Bazar,219,120,0,0,3816.0
2020-06-21,Chhattisgarh,Balrampur,101,71,0,0,2276.0
2020-06-21,Chhattisgarh,Bametara,43,28,0,0,3113.0
2020-06-21,Chhattisgarh,Bastar,5,3,1,0,4522.0
2020-06-21,Chhattisgarh,Bijapur,0,0,0,0,1239.0
2020-06-21,Chhattisgarh,Bilaspur,171,154,2,0,9823.0
2020-06-21,Chhattisgarh,Dakshin Bastar Dantewada,2,0,0,0,1168.0
2020-06-21,Chhattisgarh,Dhamtari,8,6,1,0,1501.0
2020-06-21,Chhattisgarh,Durg,96,42,3,0,5020.0
2020-06-21,Chhattisgarh,Gariaband,26,9,0,0,2096.0
2020-06-21,Chhattisgarh,Gaurela Pendra Marwahi,3,3,0,0,273.0
2020-06-21,Chhattisgarh,Janjgir Champa,208,87,0,0,4016.0
2020-06-21,Chhattisgarh,Jashpur,120,79,0,0,2542.0
2020-06-21,Chhattisgarh,Kabeerdham,91,78,0,0,2829.0
2020-06-21,Chhattisgarh,Kondagaon,3,1,0,0,1607.0
2020-06-21,Chhattisgarh,Korba,298,165,0,0,10034.0
2020-06-21,Chhattisgarh,Koriya,54,42,0,0,2689.0
2020-06-21,Chhattisgarh,Mahasamund,77,64,1,0,2183.0
2020-06-21,Chhattisgarh,Mungeli,119,103,0,0,2922.0
2020-06-21,Chhattisgarh,Narayanpur,6,0,0,0,804.0
2020-06-21,Chhattisgarh,Other State,1,1,0,0,
2020-06-21,Chhattisgarh,Raigarh,85,70,1,0,5084.0
2020-06-21,Chhattisgarh,Raipur,213,104,1,0,12704.0
2020-06-21,Chhattisgarh,Rajnandgaon,171,84,1,0,5571.0
2020-06-21,Chhattisgarh,Sukma,3,0,0,0,1723.0
2020-06-21,Chhattisgarh,Surajpur,17,17,0,0,1830.0
2020-06-21,Chhattisgarh,Surguja,43,25,0,0,2008.0
2020-06-21,Chhattisgarh,Uttar Bastar Kanker,28,24,0,0,2051.0
2020-06-21,Delhi,Delhi,59746,33013,2175,0,370014.0
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,59,26,0,0,
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,Daman,27,1,0,0,
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,Diu,11,0,0,0,
2020-06-21,Goa,North Goa,24,6,0,0,
2020-06-21,Goa,Other State,82,6,0,0,
2020-06-21,Goa,South Goa,655,66,0,0,
2020-06-21,Goa,Unknown,57,57,0,0,
2020-06-21,Gujarat,Ahmedabad,18837,13612,1332,0,119040.0
2020-06-21,Gujarat,Amreli,44,13,4,0,4524.0
2020-06-21,Gujarat,Anand,150,126,13,0,4594.0
2020-06-21,Gujarat,Aravalli,176,132,15,0,3445.0
2020-06-21,Gujarat,Banaskantha,166,139,8,0,6808.0
2020-06-21,Gujarat,Bharuch,146,60,6,0,3732.0
2020-06-21,Gujarat,Bhavnagar,197,135,13,0,8438.0
2020-06-21,Gujarat,Botad,72,56,2,0,2831.0
2020-06-21,Gujarat,Chhota Udaipur,41,36,2,0,4862.0
2020-06-21,Gujarat,Dahod,52,43,0,0,5567.0
2020-06-21,Gujarat,Dang,4,4,0,0,1171.0
2020-06-21,Gujarat,Devbhumi Dwarka,20,14,0,0,3221.0
2020-06-21,Gujarat,Gandhinagar,563,346,23,0,7666.0
2020-06-21,Gujarat,Gir Somnath,53,47,0,0,3441.0
2020-06-21,Gujarat,Jamnagar,125,67,3,0,7814.0
2020-06-21,Gujarat,Junagadh,59,34,1,0,13104.0
2020-06-21,Gujarat,Kheda,129,87,5,0,4839.0
2020-06-21,Gujarat,Kutch,101,78,5,0,5947.0
2020-06-21,Gujarat,Mahisagar,124,107,2,0,3990.0
